MODELO	COR	CABEDAL	R. COR	IN	GCI geral	GCI ATUAL	CORTE	Qnt. PES	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	
Ua Ch Quicker 2/985	MGRAYB	426012871	436005996	486022965	936	936	936	-	-	-	-	-	-	-	-	-	12	12	24	36	48	120	180	192	168	96	48	-	-	-	-	-	
Ua Ch Quicker 2/985	CABKMS	426012896	436006002	486023000	936	936	936	-	-	-	-	-	-	-	-	-	-	48	60	60	60	108	180	192	144	60	24	-	-	-	-	-	
Ua Ch Quicker 2/985	CABKMS	426012922	436006008	486023039	504	504	504	-	-	-	-	-	-	-	-	-	-	36	48	48	60	60	60	48	60	60	24	-	-	-	-	-	
Ua Ch Quicker 2/985	TGCRCO	426012923	436006009	486023040	504	504	504	-	-	-	-	-	-	-	-	-	-	-	-	-	24	72	84	108	120	60	36	-	-	-	-	-	
Ua Ch Quicker 2/985	TGCRCO	426012946	436006014	486023077	936	936	936	-	-	-	-	-	-	-	-	-	-	12	-	-	84	120	204	192	156	96	72	-	-	-	-	-	
Ua Ch Quicker 2/985	CACAMG	426012968	436006016	486023109	936	936	936	-	-	-	-	-	-	-	-	-	-	-	-	-	60	144	192	228	180	84	48	-	-	-	-	-	
Ua Ch Quicker 2/985	CACAMG	426012990	436006017	486023144	936	936	936	-	-	-	-	-	-	-	-	-	-	-	-	12	24	180	204	168	180	120	48	-	-	-	-	-	
Ua Ch Quicker 2/985	SWSWTU	426013012	436006018	486023177	936	936	936	-	-	-	-	-	-	-	-	-	24	108	180	180	144	120	72	48	36	12	12	-	-	-	-	-	
Ua Ch Quicker 2/985	SWSWTU	426013031	436006019	486023210	936	936	936	-	-	-	-	-	-	-	-	-	36	108	168	180	156	96	72	36	48	24	12	-	-	-	-	-	
Ua Ch Quicker 2/985	FOFOBR	426013054	436006021	486023244	936	936	936	-	-	-	-	-	-	-	-	-	60	120	216	228	168	108	36	-	-	-	-	-	-	-	-	-	
Ua Ch Quicker 2/985	FOFOBR	426013076	436006022	486023281	936	936	936	-	-	-	-	-	-	-	-	-	36	144	216	252	180	84	24	-	-	-	-	-	-	-	-	-	
Ua Ch Quicker 2/985	FOFOBR	426013099	436006023	486023319	936	936	936	-	-	-	-	-	-	-	-	-	48	132	204	240	168	96	36	12	-	-	-	-	-	-	-	-	
Ua Ch Quicker 2/985	MGMGBK	426013121	436006025	486023354	936	936	936	-	-	-	-	-	-	-	-	-	-	-	-	-	48	120	204	216	180	120	48	-	-	-	-	-	
Ua Ch Quicker 2/985	MGMGBK	426013143	436006027	486023389	936	936	936	-	-	-	-	-	-	-	-	-	-	-	-	-	48	120	204	216	180	120	48	-	-	-	-	-	
UA Ch. Skyline5/736	CACAMP	426009541	436005284	-	1056	1056	1056	-	-	-	-	-	-	-	-	-	-	-	-	60	120	144	192	204	192	84	60	-	-	-	-	-	
UA Ch. Skyline5/736	RYRYWH	426009597	436005318	-	1176	1176	1176	-	-	-	-	-	-	-	-	-	12	12	12	24	96	168	240	264	216	108	24	-	-	-	-	-	
UA Ch. Skyline5/736	BKBKCR	426009671	436005177	-	1056	1056	1056	-	-	-	-	-	-	-	-	-	12	36	24	24	24	108	180	240	216	132	60	-	-	-	-	-	
UA Ch. Skyline5/736	BKBKCR	426009730	436005182	-	1056	1056	1056	-	-	-	-	-	-	-	-	-	-	-	-	12	36	108	204	252	252	132	60	-	-	-	-	-	
UA Ch. Skyline5/736	BKBKCR	426009830	436005188	-	1056	1056	1056	-	-	-	-	-	-	-	-	-	-	-	-	-	24	108	192	228	228	180	96	-	-	-	-	-	
UA Ch. Skyline5/736	BKBKCR	426009885	436005193	-	1056	1056	1056	-	-	-	-	-	-	-	-	-	12	24	36	60	60	108	180	240	192	96	48	-	-	-	-	-	
UA Ch. Skyline5/736	STSTWH	426009943	436005201	-	1104	1104	1104	-	-	-	-	-	-	-	-	-	-	12	12	12	-	120	204	264	252	156	72	-	-	-	-	-	
UA Ch. Skyline5/736	CACAMP	426010278	436005207	-	612	612	612	-	-	-	-	-	-	-	-	-	-	12	12	36	72	84	108	120	108	60	-	-	-	-	-	-	
UA Ch. Skyline5/736	STSTWH	426010279	436005208	-	828	828	828	-	-	-	-	-	-	-	-	-	-	24	72	60	48	84	96	144	144	96	60	-	-	-	-	-	
Ua Ch.Nonstop/730	BHBHTX	426008543	436002322	-	1008	4	-	204	-	-	-	-	-	-	-	-	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	-	
Ua Ch.Nonstop/730	FOFORR	426008597	436002327	-	1008	4	-	492	-	-	-	-	-	-	-	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	-	-	
Ua Ch.Nonstop/730	FOFORR	426008699	436002337	-	1008	96	-	792	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	60	36	-	-	-	-	-	-	-	
Ua Ch.Nonstop/730	FOFORR	426008757	436002343	-	1008	1008	1008	-	-	-	-	-	-	-	-	-	24	24	36	60	84	144	156	156	156	156	12	-	-	-	-	-	
Ua Ch.Nonstop/730	BKBKTX	426008921	436002348	-	1008	708	-	300	-	-	-	-	-	-	-	-	-	-	-	-	-	120	156	156	180	96	-	-	-	-	-	-	
Ua Ch.Nonstop/730	BKBKTX	426008973	436002352	-	1008	1008	-	-	-	-	-	-	-	-	-	-	-	-	-	-	84	156	192	168	228	132	48	-	-	-	-	-	
Ua Ch.Nonstop/730	BKBKTX	426009025	436002355	-	1008	1008	-	-	-	-	-	-	-	-	-	-	12	24	36	60	96	156	180	216	144	60	24	-	-	-	-	-	
Ua Ch.Nonstop/730	BKBKTX	426009077	436002358	-	1008	1008	1008	-	-	-	-	-	-	-	-	-	-	12	12	48	96	168	180	180	144	120	48	-	-	-	-	-	
Ua Ch.Nonstop/730	BKBKTX	426009540	436005283	-	504	504	504	-	-	-	-	-	-	-	-	-	12	12	24	48	36	72	72	84	72	48	24	-	-	-	-	-	
Ua Ch.Nonstop/730	BKBKTX	426009596	436005317	-	504	504	504	-	-	-	-	-	-	-	-	-	-	-	12	12	36	84	96	96	96	48	24	-	-	-	-	-	
Ua Ch.Nonstop/730	BKBKTX	426009670	436005176	-	504	504	504	-	-	-	-	-	-	-	-	-	-	-	-	36	48	60	96	84	96	48	36	-	-	-	-	-	
Ua Ch.Nonstop/730	BKBKTX	426009729	436005181	-	504	504	504	-	-	-	-	-	-	-	-	-	-	12	12	12	48	72	84	84	72	60	48	-	-	-	-	-	
Ua Ch.Nonstop/730	FOFORR	426009829	436005187	-	504	504	504	-	-	-	-	-	-	-	-	-	12	36	108	108	72	48	24	48	36	-	12	-	-	-	-	-	
Ua Ch.Nonstop/730	FOFORR	426009884	436005192	-	504	504	504	-	-	-	-	-	-	-	-	-	24	48	72	120	48	48	-	60	60	-	24	-	-	-	-	-	
Ua Ch.Nonstop/730	FOFORR	426009942	436005200	-	504	504	504	-	-	-	-	-	-	-	-	-	24	60	60	60	60	60	36	60	48	-	36	-	-	-	-	-	
Ua Ch.Nonstop/730	FOFORR	426010277	436005206	-	504	504	504	-	-	-	-	-	-	-	-	-	-	72	72	72	72	72	60	48	36	-	-	-	-	-	-	-	
Ua Ch.Nonstop/730	BHBHTX	426010338	436005212	-	504	504	504	-	-	-	-	-	-	-	-	-	12	12	36	48	48	60	84	108	48	36	12	-	-	-	-	-	
Ua Ch.Nonstop/730	BHBHTX	426010394	436005217	-	504	504	504	-	-	-	-	-	-	-	-	-	12	12	48	48	48	72	72	96	60	24	12	-	-	-	-	-	
Ua Ch.Nonstop/730	BHBHTX	426010846	436005226	-	504	504	504	-	-	-	-	-	-	-	-	-	-	12	60	72	48	60	60	72	72	24	24	-	-	-	-	-	
Ua Ch.Nonstop/730	BHBHTX	426011366	436005236	-	504	504	504	-	-	-	-	-	-	-	-	-	-	12	60	60	60	60	60	72	72	36	12	-	-	-	-	-	
Ua Ch.Nonstop/730	BHBHTX	426011913	436005242	-	504	504	504	-	-	-	-	-	-	-	-	-	24	12	24	36	48	48	72	84	84	48	24	-	-	-	-	-	
Ua Ch.Nonstop/730	BKBKTX	426011970	436005246	-	504	504	504	-	-	-	-	-	-	-	-	-	24	24	48	60	48	60	72	72	72	12	12	-	-	-	-	-	
Ua Ch.Nonstop/730	BKBKTX	426012052	436005252	-	504	504	504	-	-	-	-	-	-	-	-	-	12	12	48	48	72	72	84	72	60	12	12	-	-	-	-	-	
Ua Ch.Nonstop/730	BKBKMP	426012562	436007148	-	540	540	540	-	-	-	-	-	-	-	-	-	12	12	24	24	36	72	96	96	84	60	24	-	-	-	-	-	
Ua Ch.Nonstop/730	BKBKMP	426012630	436007209	-	540	540	540	-	-	-	-	-	-	-	-	-	12	12	24	36	48	72	84	84	84	60	24	-	-	-	-	-	
Ua Ch.Nonstop/730	BKBKMP	426012697	436007260	-	540	540	540	-	-	-	-	-	-	-	-	-	12	12	24	36	48	72	84	84	84	60	24	-	-	-	-	-	
Ua Ch.Nonstop/730	SWSWEB	426012766	436007312	-	540	540	540	-	-	-	-	-	-	-	-	-	12	12	24	24	48	72	96	96	84	48	24	-	-	-	-	-	
Ua Ch.Slight 3 SE/880	MGYHYG	426008646	436002533	486015165	504	44	-	24	-	-	-	-	-	-	-	-	-	-	4	-	-	-	-	16	-	20	4	-	-	-	-	-	
Ua Ch.Slight 3 SE/880	BKFSDK	426008697	436002537	486015263	504	12	-	-	-	-	-	-	-	-	-	-	-	-	12	-	-	-	-	-	-	-	-	-	-	-	-	-	
Ua Ch.Slight 3 SE/880	BKFSDK	426008755	436002541	486015368	504	16	-	64	-	-	-	-	-	-	-	-	-	-	8	-	-	8	-	-	-	-	-	-	-	-	-	-	
Ua Ch.Slight 3 SE/880	BKMTCS	426008919	436002546	486015659	504	60	-	316	-	-	-	-	-	-	-	-	-	-	-	-	60	-	-	-	-	-	-	-	-	-	-	-	
Ua Ch.Slight 3 SE/880	BKMTCS	426008971	436002551	486015759	504	504	-	-	-	-	-	-	-	-	-	-	-	24	36	72	48	24	48	84	96	36	36	-	-	-	-	-	
Ua Ch.Slight 3 SE/880	BKMTCS	426009023	436002555	486015867	504	504	-	-	-	-	-	-	-	-	-	-	-	-	12	24	48	72	120	84	84	48	12	-	-	-	-	-	
Ua Ch.Slight 3 SE/880	STSTMP	426009075	436002559	486015959	504	504	-	-	-	-	-	-	-	-	-	-	-	12	24	24	36	48	72	84	96	60	48	-	-	-	-	-	
Ua Ch.Slight 3 SE/880	MGYHYG	426009537	436004124	486016849	708	708	708	-	-	-	-	-	-	-	-	-	-	-	-	12	36	84	156	168	144	72	36	-	-	-	-	-	
Ua Ch.Slight 3 SE/880	MGYHYG	426009593	436004126	486016950	708	708	708	-	-	-	-	-	-	-	-	-	-	12	24	36	60	84	120	132	120	72	48	-	-	-	-	-	
Ua Ch.Slight 3 SE/880	BKFSDK	426009667	436004129	486017078	708	708	708	-	-	-	-	-	-	-	-	-	12	60	168	228	144	72	24	-	-	-	-	-	-	-	-	-	
Ua Ch.Slight 3 SE/880	BKFSDK	426009726	436004131	486017201	708	708	708	-	-	-	-	-	-	-	-	-	36	120	168	144	120	84	24	12	-	-	-	-	-	-	-	-	
Ua Ch.Slight 3 SE/880	BKMTCS	426009826	436004133	486017480	708	708	708	-	-	-	-	-	-	-	-	-	-	-	-	-	24	96	156	192	144	48	48	-	-	-	-	-	
Ua Ch.Slight 3 SE/880	BKMTCS	426009881	436004135	486017590	708	708	708	-	-	-	-	-	-	-	-	-	12	24	24	36	48	84	120	132	120	60	48	-	-	-	-	-	
Ua Ch.Slight 3 SE/880	BLCSMT	426009939	436004137	486017709	708	708	708	-	-	-	-	-	-	-	-	-	36	108	168	180	120	60	24	12	-	-	-	-	-	-	-	-	
Ua Ch.Slight 3 SE/880	BLCSMT	426010274	436004139	486018256	708	708	708	-	-	-	-	-	-	-	-	-	36	84	180	192	120	72	24	-	-	-	-	-	-	-	-	-	
Ua Ch.Slight 3 SE/880	STSTMP	426010335	436004142	486018375	708	708	708	-	-	-	-	-	-	-	-	-	12	36	72	84	84	96	108	108	60	36	12	-	-	-	-	-	
Ua Ch.Slight 3 SE/880	STSTMP	426010392	436004144	486018490	708	708	708	-	-	-	-	-	-	-	-	-	12	36	72	84	96	96	84	84	72	48	24	-	-	-	-	-	
Ua Ch.Slight 3 SE/880	MGYHYG	426010844	436004148	486019283	708	708	708	-	-	-	-	-	-	-	-	-	-	12	12	36	72	84	120	156	132	48	36	-	-	-	-	-	
Ua Ch.Slight 3 SE/880	BKFSDK	426011364	436004151	486020241	708	708	708	-	-	-	-	-	-	-	-	-	36	84	144	180	132	84	36	12	-	-	-	-	-	-	-	-	
Ua Ch.Slight 3 SE/880	BKFSDK	426011911	436004154	486021208	708	708	708	-	-	-	-	-	-	-	-	-	48	84	144	180	132	72	36	12	-	-	-	-	-	-	-	-	
Ua Ch.Slight 3 SE/880	BKMTCS	426011968	436004157	486021326	708	708	708	-	-	-	-	-	-	-	-	-	12	12	24	36	48	72	120	132	132	72	48	-	-	-	-	-	
Ua Ch.Slight 3 SE/880	BKMTCS	426012050	436004161	486021458	708	708	708	-	-	-	-	-	-	-	-	-	-	24	24	36	48	72	120	132	132	84	36	-	-	-	-	-	
Ua Ch.Slight 3 SE/880	STSTMP	426012560	436006112	486022341	804	804	804	-	-	-	-	-	-	-	-	-	12	36	60	108	96	96	120	96	96	48	36	-	-	-	-	-	
Ua Ch.Slight 3 SE/880	STSTMP	426012628	436006122	486022503	828	828	828	-	-	-	-	-	-	-	-	-	12	48	108	108	120	120	108	72	72	36	24	-	-	-	-	-	
Ua Ch.Slight 3 SE/880	BKFSDK	426012694	436006132	486022629	780	780	780	-	-	-	-	-	-	-	-	-	48	108	192	192	132	84	24	-	-	-	-	-	-	-	-	-	
Ua Ch.Slight 3 SE/880	BKMTCS	426012764	436006146	486022753	744	744	744	-	-	-	-	-	-	-	-	-	-	12	24	24	36	60	132	180	168	72	36	-	-	-	-	-	
Ua Char Wing 2/988	WTCKHB	426008696	436004982	486015264	900	152	-	476	-	-	-	-	-	-	-	-	16	12	-	72	-	52	-	-	-	-	-	-	-	-	-	-	
Ua Char Wing 2/988	BKBKGU	426008754	436005021	486015369	900	320	-	580	-	-	-	-	-	-	-	-	12	24	48	60	8	-	12	-	156	-	-	-	-	-	-	-	
Ua Char Wing 2/988	BKBKGU	426008918	436005061	486015658	900	900	36	-	-	-	-	-	-	-	-	-	12	24	36	48	60	120	156	168	168	72	36	-	-	-	-	-	
Ua Char Wing 2/988	BKBKGU	426008970	436005087	486015758	900	900	-	-	-	-	-	-	-	-	-	-	-	12	24	48	72	108	156	180	156	96	48	-	-	-	-	-	
Ua Char Wing 2/988	BKMTCS	426009022	436005131	486015867	900	900	-	-	-	-	-	-	-	-	-	-	12	48	72	72	72	84	108	144	156	72	60	-	-	-	-	-	
Ua Char Wing 2/988	BKMTCS	426009073	436005157	486015960	504	504	-	-	-	-	-	-	-	-	-	-	-	-	12	12	24	72	96	120	132	24	12	-	-	-	-	-	
Ua Char Wing 2/988	HYGWTC	426009074	436005158	486015958	504	504	-	-	-	-	-	-	-	-	-	-	12	60	84	132	108	72	36	-	-	-	-	-	-	-	-	-	
Ua Char Wing 2/988	BKBKGU	426009536	436005282	486016848	900	900	900	-	-	-	-	-	-	-	-	-	12	-	-	12	-	156	216	216	204	72	12	-	-	-	-	-	
Ua Char Wing 2/988	BKBKGU	426009592	436005316	486016949	900	900	900	-	-	-	-	-	-	-	-	-	-	12	36	48	72	120	168	168	156	84	36	-	-	-	-	-	
Ua Char Wing 2/988	BKBKGU	426009666	436005374	486017079	900	900	900	-	-	-	-	-	-	-	-	-	12	24	36	48	72	108	132	168	144	96	60	-	-	-	-	-	
Ua Char Wing 2/988	MNMNMP	426009725	436005409	486017202	900	900	900	-	-	-	-	-	-	-	-	-	12	12	60	84	72	96	120	156	156	84	48	-	-	-	-	-	
Ua Char Wing 2/988	SWSWTG	426009825	436005509	486017483	972	972	972	-	-	-	-	-	-	-	-	-	24	48	132	132	120	108	120	96	96	60	36	-	-	-	-	-	
Ua Char Wing 2/988	BKMTCS	426009880	436005537	486017590	900	900	900	-	-	-	-	-	-	-	-	-	-	24	36	48	60	132	192	168	144	84	12	-	-	-	-	-	
Ua Char Wing 2/988	BKMTCS	426009938	436005575	486017710	900	900	900	-	-	-	-	-	-	-	-	-	24	48	72	84	96	96	120	120	120	72	48	-	-	-	-	-	
Ua Char Wing 2/988	WTCKHB	426010273	436005884	486018257	900	900	900	-	-	-	-	-	-	-	-	-	72	144	264	216	120	72	12	-	-	-	-	-	-	-	-	-	
Ua Char Wing 2/988	WTCKHB	426010334	436005923	486018376	900	900	900	-	-	-	-	-	-	-	-	-	24	132	240	228	144	96	36	-	-	-	-	-	-	-	-	-	
Ua Char Wing 2/988	HYGWTC	426010391	436005956	486018489	900	900	900	-	-	-	-	-	-	-	-	-	36	120	240	228	156	96	24	-	-	-	-	-	-	-	-	-	
Ua Char Wing 2/988	HYGWTC	426010843	436006104	486019280	900	900	900	-	-	-	-	-	-	-	-	-	60	144	204	216	168	84	12	12	-	-	-	-	-	-	-	-	
Ua Char Wing 2/988	HYGWTC	426011363	436006352	486020240	900	900	900	-	-	-	-	-	-	-	-	-	60	132	204	216	156	96	36	-	-	-	-	-	-	-	-	-	
Ua Char Wing 2/988	WTCKHB	426011910	436006612	486021210	900	900	900	-	-	-	-	-	-	-	-	-	72	120	204	216	156	96	36	-	-	-	-	-	-	-	-	-	
Ua Char Wing 2/988	WTCKHB	426011967	436006761	486021327	900	900	900	-	-	-	-	-	-	-	-	-	48	132	204	216	168	108	24	-	-	-	-	-	-	-	-	-	
Ua Char Wing 2/988	WTCKHB	426012049	436006912	486021459	900	900	900	-	-	-	-	-	-	-	-	-	48	144	228	240	168	72	-	-	-	-	-	-	-	-	-	-	
Ua Char Wing 2/988	BKBKGU	426012559	436007147	486022341	600	600	600	-	-	-	-	-	-	-	-	-	12	36	36	48	24	48	72	120	108	60	36	-	-	-	-	-	
Ua Char Wing 2/988	BKBKGU	426012627	436007208	486022503	600	600	600	-	-	-	-	-	-	-	-	-	-	24	24	36	48	84	96	108	96	60	24	-	-	-	-	-	
Ua Char Wing 2/988	BKBKGU	426012693	436007259	486022630	600	600	600	-	-	-	-	-	-	-	-	-	-	12	12	24	48	72	108	120	96	60	48	-	-	-	-	-	
Ua Char Wing 2/988	HYGWTC	426012763	436007311	486022751	600	600	600	-	-	-	-	-	-	-	-	-	48	84	144	156	108	60	-	-	-	-	-	-	-	-	-	-	
Ua Char Wing 2/988	HYGWTC	426011978	-	-	1	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	
Ua Char Wing 2/988	MNMNMP	426012509	-	-	1	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	
Ua Charg Slight 4/667	ACBKDG	426008366	436004685	-	4	4	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	
Ua Charg Slight 4/667	BKCAMP	426008367	436004686	486015866	36	36	36	-	-	-	-	-	-	-	-	-	4	-	4	4	4	4	-	4	4	4	4	-	-	-	-	-	
Ua Charg Slight 4/667	BKMPMP	426008368	436004687	486015866	4	4	4	-	-	-	-	-	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Ua Charg Slight 4/667	SWCKEB	426008369	436004688	486015869	4	4	4	-	-	-	-	-	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Ua Charg Slight 4/667	TITIBK	426008370	436004689	-	4	4	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	
UA Hooper/909	BKLRMG	426009539	436004233	486016848	612	612	612	-	-	-	-	-	-	-	-	-	-	-	24	72	60	72	72	72	72	72	60	36	-	-	-	-	
UA Hooper/909	BKLRMG	426009595	436004244	486016949	612	612	612	-	-	-	-	-	-	-	-	-	-	-	24	72	60	72	72	72	72	72	60	36	-	-	-	-	
UA Hooper/909	BKLRMG	426009669	436004255	486017079	612	612	612	-	-	-	-	-	-	-	-	-	-	-	24	72	60	72	72	72	72	72	60	36	-	-	-	-	
UA Hooper/909	BKLRMG	426009728	436004266	486017202	612	612	612	-	-	-	-	-	-	-	-	-	-	-	24	72	60	72	72	72	72	72	60	36	-	-	-	-	
UA Hooper/909	WHCOMG	426009828	436004278	486017481	612	612	612	-	-	-	-	-	-	-	-	-	-	-	36	60	60	72	72	72	72	72	60	36	-	-	-	-	
UA Hooper/909	WHCOMG	426009883	436004289	486017591	612	612	612	-	-	-	-	-	-	-	-	-	-	-	36	60	60	72	72	72	72	72	60	36	-	-	-	-	
UA Hooper/909	WHCOMG	426009941	436004301	486017711	612	612	612	-	-	-	-	-	-	-	-	-	-	-	36	60	60	72	72	72	72	72	60	36	-	-	-	-	
UA Hooper/909	WHCOMG	426010276	436004312	486018258	612	612	612	-	-	-	-	-	-	-	-	-	-	-	12	72	72	84	84	84	84	72	48	-	-	-	-	-	
UA Hooper/909	BLWHMG	426010337	436004322	486018375	612	612	612	-	-	-	-	-	-	-	-	-	-	-	36	60	60	72	72	72	72	72	60	36	-	-	-	-	
UA Hooper/909	BLWHMG	426010393	436004331	486018490	612	612	612	-	-	-	-	-	-	-	-	-	-	-	36	60	60	72	72	72	72	72	60	36	-	-	-	-	
UA Hooper/909	BLWHMG	426010845	436004341	486019281	612	612	612	-	-	-	-	-	-	-	-	-	-	-	36	60	60	72	72	72	72	72	60	36	-	-	-	-	
UA Hooper/909	BLWHMG	426011365	436004351	486020242	612	612	612	-	-	-	-	-	-	-	-	-	-	-	12	72	84	84	96	72	72	72	48	-	-	-	-	-	
UA Hooper/909	BKLRMG	426011912	436004361	486021209	612	612	612	-	-	-	-	-	-	-	-	-	-	-	36	60	72	72	72	72	72	72	60	24	-	-	-	-	
UA Hooper/909	BKLRMG	426011969	436004373	486021325	612	612	612	-	-	-	-	-	-	-	-	-	-	-	36	60	72	72	72	72	72	72	60	24	-	-	-	-	
UA Hooper/909	BKLRMG	426012051	436004386	486021457	612	612	612	-	-	-	-	-	-	-	-	-	-	-	36	60	72	72	72	84	72	72	48	24	-	-	-	-	
UA Hooper/909	BKLRMG	426012561	436006113	486022341	720	720	720	-	-	-	-	-	-	-	-	-	-	-	24	60	84	96	96	96	96	96	60	12	-	-	-	-	
UA Hooper/909	BKLRMG	426012629	436006123	486022503	720	720	720	-	-	-	-	-	-	-	-	-	-	-	-	60	84	96	108	120	96	96	60	-	-	-	-	-	
UA Hooper/909	BKLRMG	426012695	436006133	486022630	504	504	504	-	-	-	-	-	-	-	-	-	-	-	24	36	60	60	72	48	84	72	36	12	-	-	-	-	
UA Hooper/909	BLWHMG	426012696	436006134	486022630	216	216	216	-	-	-	-	-	-	-	-	-	-	-	12	24	24	24	24	24	24	24	24	12	-	-	-	-	
UA Hooper/909	BLWHMG	426012765	436006147	486022752	720	720	720	-	-	-	-	-	-	-	-	-	-	-	12	84	84	96	96	96	96	84	60	12	-	-	-	-	
UA Hooper/909	BKLRMG	426011987	-	-	8	8	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	1	1	1	1	1	-	-	-	-	-	-	
UA LAYUP/748	BKBMYP	426008703	436004986	-	504	168	-	336	-	-	-	-	-	-	-	-	-	-	-	-	48	24	-	-	24	-	60	12	-	-	-	-	
UA LAYUP/748	BKBMYP	426008761	436005025	-	504	504	-	-	-	-	-	-	-	-	-	-	-	-	36	36	24	24	72	72	72	96	60	12	-	-	-	-	
UA LAYUP/748	BKBMYP	426008925	436005065	-	504	504	504	-	-	-	-	-	-	-	-	-	-	-	12	48	84	96	72	72	60	24	12	24	-	-	-	-	
UA LAYUP/748	WMTGBK	426008977	436005091	-	504	504	-	-	-	-	-	-	-	-	-	-	-	-	12	12	60	72	72	84	72	60	48	12	-	-	-	-	
UA LAYUP/748	WMTGBK	426009029	436005135	-	504	504	-	-	-	-	-	-	-	-	-	-	-	-	12	24	48	60	72	72	72	60	72	12	-	-	-	-	
UA LAYUP/748	WMTGBK	426009081	436005162	-	504	504	504	-	-	-	-	-	-	-	-	-	-	-	24	36	60	48	60	60	72	60	48	36	-	-	-	-	
UA Skyline 4/793	IGCGSM	426009510	436004623	486016850	708	708	708	-	-	-	-	-	-	-	-	-	36	48	168	204	132	60	36	-	12	12	-	-	-	-	-	-	
UA Skyline 4/793	IGCGSM	426009564	436004626	486016951	708	708	708	-	-	-	-	-	-	-	-	-	48	72	132	168	132	84	72	-	-	-	-	-	-	-	-	-	
UA Skyline 4/793	IGCGSM	426009640	436004628	486017080	708	708	708	-	-	-	-	-	-	-	-	-	48	60	132	168	120	84	72	24	-	-	-	-	-	-	-	-	
UA Skyline 4/793	IGCGSM	426009695	436004630	486017204	708	708	708	-	-	-	-	-	-	-	-	-	48	84	168	156	96	72	60	24	-	-	-	-	-	-	-	-	
UA Skyline 4/793	DUTPST	426009798	436004632	486017485	708	708	708	-	-	-	-	-	-	-	-	-	-	12	96	180	72	48	156	144	-	-	-	-	-	-	-	-	
UA Skyline 4/793	DUTPST	426009854	436004634	486017593	708	708	708	-	-	-	-	-	-	-	-	-	24	36	180	192	132	84	36	24	-	-	-	-	-	-	-	-	
UA Skyline 4/793	MNBKCG	426009910	436004636	486017708	756	756	756	-	-	-	-	-	-	-	-	-	36	60	96	132	96	60	60	72	72	48	24	-	-	-	-	-	
UA Skyline 4/793	MOGBLK	426010244	436004638	486018260	708	708	708	-	-	-	-	-	-	-	-	-	36	48	60	84	72	84	108	96	72	24	24	-	-	-	-	-	
UA Skyline 4/793	MOGBLK	426010304	436004640	486018378	708	708	708	-	-	-	-	-	-	-	-	-	24	36	36	72	72	60	84	108	84	84	48	-	-	-	-	-	
UA Skyline 4/793	MOGBLK	426010363	436004642	486018492	708	708	708	-	-	-	-	-	-	-	-	-	24	24	60	84	84	84	108	96	72	48	24	-	-	-	-	-	
UA Skyline 4/793	MOGBLK	426010812	436004644	486019284	708	708	708	-	-	-	-	-	-	-	-	-	12	24	36	72	72	72	120	144	96	36	24	-	-	-	-	-	
UA Skyline 4/793	BKCRMG	426011334	436004667	486020242	588	588	588	-	-	-	-	-	-	-	-	-	12	12	12	48	60	72	96	96	60	60	60	-	-	-	-	-	
UA Skyline 4/793	IGCGSM	426012530	436006110	486022343	720	720	720	-	-	-	-	-	-	-	-	-	36	60	108	144	120	96	72	24	24	24	12	-	-	-	-	-	
UA Skyline 4/793	MNBKCG	426012594	436006120	486022502	708	708	708	-	-	-	-	-	-	-	-	-	36	36	60	72	72	72	96	84	96	48	36	-	-	-	-	-	
UA Skyline 4/793	BKPGRY	426012662	436006130	486022631	708	708	708	-	-	-	-	-	-	-	-	-	24	36	60	72	84	84	96	84	72	60	36	-	-	-	-	-	
UA Skyline 4/793	MOGBLK	426012730	436006143	486022754	708	708	708	-	-	-	-	-	-	-	-	-	24	36	72	96	84	72	84	72	72	60	36	-	-	-	-	-	
UA Skyline 4/793	MOGBLK	426012811	436006177	486022884	708	708	708	-	-	-	-	-	-	-	-	-	-	36	72	84	84	96	96	96	48	48	48	-	-	-	-	-	
UA Skyline 4/793	MOGBLK	426012835	436006186	486022924	708	708	708	-	-	-	-	-	-	-	-	-	36	36	60	72	84	84	96	84	72	48	36	-	-	-	-	-	
UA Skyline 4/793	MOGBLK	426012859	436006195	486022965	708	708	708	-	-	-	-	-	-	-	-	-	24	48	60	84	72	60	84	96	84	60	36	-	-	-	-	-	
UA Skyline 4/793	MOGBLK	426012883	436006203	486023001	708	708	708	-	-	-	-	-	-	-	-	-	24	36	60	72	84	84	96	96	84	48	24	-	-	-	-	-	
